sample_id,batch_500_usd,batch_1681_usd,batch_5000_usd
814,20.6102,6.1826,2.0608
815,15.1832,4.5546,1.5182
816,28.9052,8.6709,2.8902
817,19.7435,5.9226,1.9741
818,19.9921,5.9972,1.9990
819,8.1437,2.4429,0.8143
820,11.9690,3.5904,1.1968
821,20.7668,6.2296,2.0765
822,39.7930,11.9370,3.9789
823,24.0665,7.2194,2.4064
824,26.2768,7.8825,2.6274
825,13.5714,4.0711,1.3570
826,20.8865,6.2655,2.0884
827,16.1384,4.8412,1.6137
828,14.1284,4.2382,1.4127
829,18.2809,5.4839,1.8279
830,36.6166,10.9842,3.6613
831,59.1666,17.7487,5.9160
832,12.5611,3.7680,1.2560
833,41.1695,12.3500,4.1165
834,25.3154,7.5941,2.5313
835,9.2458,2.7735,0.9245
836,13.4111,4.0230,1.3410
837,45.1316,13.5385,4.5127
838,14.8698,4.4606,1.4868
839,15.4534,4.6357,1.5452
840,54.6561,16.3956,5.4650
841,22.1828,6.6544,2.2180
842,14.9328,4.4795,1.4931
843,16.8399,5.0516,1.6838
844,41.8602,12.5571,4.1856
845,18.4073,5.5218,1.8405
846,55.9460,16.7826,5.5940
847,11.3834,3.4148,1.1382
848,10.7191,3.2155,1.0718
849,43.2879,12.9854,4.3283
850,6.1273,1.8381,0.6127
851,8.1261,2.4377,0.8125
852,8.5467,2.5638,0.8546
853,68.6296,20.5874,6.8622
854,48.2232,14.4659,4.8218
855,11.5155,3.4544,1.1514
856,28.8288,8.6480,2.8826
857,18.9298,5.6785,1.8928
858,25.0138,7.5036,2.5011
859,8.7244,2.6171,0.8723
860,10.7854,3.2354,1.0784
861,11.3118,3.3933,1.1311
862,24.5681,7.3699,2.4565
863,17.9217,5.3761,1.7920
864,14.8459,4.4535,1.4844
865,21.5586,6.4671,2.1556
866,15.6830,4.7046,1.5681
867,7.8329,2.3497,0.7832
868,18.7500,5.6246,1.8748
869,13.3873,4.0159,1.3386
870,28.1662,8.4492,2.8163
871,47.1932,14.1569,4.7188
872,19.0795,5.7234,1.9077
873,22.8814,6.8639,2.2879
874,25.2174,7.5647,2.5215
875,31.7921,9.5369,3.1789
876,43.6964,13.1080,4.3692
877,12.1324,3.6394,1.2131
878,42.5362,12.7599,4.2532
879,31.3733,9.4113,3.1370
880,7.0385,2.1114,0.7038
881,23.7648,7.1289,2.3762
882,33.9055,10.1709,3.3902
883,43.1522,12.9447,4.3148
884,22.8887,6.8661,2.2886
885,18.0802,5.4237,1.8078
886,19.0381,5.7110,1.9036
887,41.3711,12.4104,4.1367
888,26.4054,7.9210,2.6403
889,37.6933,11.3072,3.7689
890,17.9934,5.3976,1.7991
891,29.3021,8.7900,2.9299
892,54.9682,16.4893,5.4962
893,8.6962,2.6087,0.8695
894,20.4795,6.1434,2.0477
895,69.0694,20.7193,6.9062
896,46.2707,13.8802,4.6266
897,18.4163,5.5245,1.8414
898,21.3502,6.4046,2.1348
899,45.8684,13.7595,4.5863
900,15.0116,4.5031,1.5010
901,15.2576,4.5770,1.5256
902,32.2583,9.6768,3.2255
903,9.7899,2.9367,0.9789
904,25.4250,7.6269,2.5422
905,21.2505,6.3747,2.1248
906,56.4108,16.9220,5.6405
907,59.3513,17.8041,5.9345
908,27.6812,8.3038,2.7678
909,14.5105,4.3528,1.4509
910,21.2900,6.3865,2.1288
911,72.4273,21.7266,7.2419
912,34.3311,10.2986,3.4327
913,7.7997,2.3398,0.7799
914,48.3413,14.5013,4.8336
915,22.7719,6.8311,2.2769
916,46.4089,13.9217,4.6404
917,27.1399,8.1414,2.7137
918,38.0649,11.4186,3.8061
919,21.5058,6.4513,2.1503
920,14.8033,4.4407,1.4802
921,34.6458,10.3930,3.4642
922,19.3719,5.8112,1.9370
923,45.2347,13.5694,4.5230
924,55.5328,16.6586,5.5527
925,6.8126,2.0436,0.6812
926,37.8861,11.3650,3.7882
927,27.3947,8.2178,2.7392
928,32.2731,9.6812,3.2270
929,36.9596,11.0871,3.6956
930,32.1218,9.6359,3.2118
931,29.9209,8.9756,2.9918
932,39.4349,11.8296,3.9431
933,24.0914,7.2269,2.4089
934,36.5598,10.9671,3.6556
935,9.4680,2.8402,0.9467
936,48.3835,14.5140,4.8378
937,55.0711,16.5201,5.5065
938,29.4620,8.8380,2.9459
939,48.1973,14.4581,4.8192
940,20.1773,6.0527,2.0175
941,34.7264,10.4172,3.4723
942,6.3507,1.9051,0.6350
943,43.2441,12.9723,4.3239
944,21.2968,6.3886,2.1294
945,10.7902,3.2368,1.0789
946,9.7018,2.9103,0.9701
947,39.8037,11.9402,3.9799
948,14.4753,4.3423,1.4474
949,30.4164,9.1242,3.0413
950,15.0871,4.5258,1.5085
951,26.4657,7.9391,2.6463
952,34.6793,10.4030,3.4676
953,33.2026,9.9601,3.3199
954,11.6073,3.4819,1.1606
955,33.1036,9.9303,3.3100
956,22.3958,6.7182,2.2393
957,35.8545,10.7556,3.5851
958,6.5953,1.9784,0.6595
959,34.6706,10.4004,3.4667
960,33.2878,9.9856,3.3284
961,29.6608,8.8976,2.9658
962,11.6440,3.4929,1.1643
963,50.2233,15.0659,5.0218
964,8.3913,2.5172,0.8390
965,60.5840,18.1739,6.0577
966,40.2478,12.0735,4.0244
967,48.7797,14.6328,4.8774
968,12.8278,3.8480,1.2826
969,19.5799,5.8735,1.9578
970,36.7662,11.0290,3.6762
971,44.2415,13.2715,4.4237
972,58.2240,17.4659,5.8218
973,49.4172,14.8241,4.9412
974,27.7971,8.3385,2.7794
975,45.4458,13.6328,4.5441
976,17.1822,5.1543,1.7180
977,48.7648,14.6284,4.8760
978,31.3649,9.4088,3.1362
979,55.6976,16.7081,5.5692
980,46.1147,13.8334,4.6110
981,23.1802,6.9536,2.3178
982,60.7753,18.2313,6.0769
983,15.4872,4.6458,1.5486
984,48.4969,14.5480,4.8492
985,18.1447,5.4430,1.8143
986,19.2864,5.7855,1.9284
987,34.2908,10.2865,3.4287
988,64.9362,19.4794,6.4929
989,16.1457,4.8434,1.6144
990,56.0462,16.8126,5.6040
991,47.3606,14.2071,4.7356
992,86.8843,26.0634,8.6875
993,33.7918,10.1368,3.3788
994,43.2501,12.9741,4.3245
995,19.5347,5.8600,1.9533
996,57.5196,17.2546,5.7513
997,31.2541,9.3755,3.1251
998,7.0703,2.1209,0.7070
999,67.9958,20.3973,6.7988
1000,19.6413,5.8920,1.9639
1001,24.4281,7.3279,2.4425
1002,41.8366,12.5501,4.1832
1003,13.0927,3.9275,1.3091
1004,20.1798,6.0535,2.0178
1005,10.3561,3.1066,1.0355
1006,19.3065,5.7915,1.9304
1007,44.2101,13.2621,4.4205
1008,32.6374,9.7905,3.2634
1009,56.9821,17.0934,5.6976
1010,35.5351,10.6598,3.5531
1011,18.1828,5.4545,1.8181
1012,71.9489,21.5831,7.1941
1013,61.3901,18.4157,6.1384
1014,61.2091,18.3614,6.1203
1015,12.8893,3.8665,1.2888
1016,39.6513,11.8945,3.9647
1017,42.2640,12.6783,4.2259
1018,25.8737,7.7616,2.5871
1019,20.3168,6.0946,2.0315
1020,19.4176,5.8248,1.9415
1021,20.6745,6.2019,2.0672
1022,11.6053,3.4813,1.1604
1023,11.4836,3.4448,1.1482
1024,12.7703,3.8308,1.2769
1025,27.2737,8.1815,2.7271
1026,16.4966,4.9486,1.6495
1027,33.1864,9.9552,3.3183
1028,33.0318,9.9088,3.3028
1029,35.4380,10.6306,3.5434
1030,61.3304,18.3978,6.1324
1031,80.3907,24.1154,8.0382
1032,20.1826,6.0543,2.0180
1033,42.1553,12.6457,4.2151
1034,17.6115,5.2831,1.7610
1035,19.2498,5.7745,1.9248
1036,13.1205,3.9359,1.3119
1037,16.9225,5.0764,1.6921
1038,30.4478,9.1337,3.0445
1039,14.2869,4.2857,1.4285
1040,18.0771,5.4227,1.8075
1041,11.9007,3.5700,1.1899
1042,50.6788,15.2025,5.0673
1043,71.5586,21.4660,7.1551
1044,15.3307,4.5989,1.5329
1045,34.3945,10.3176,3.4391
1046,36.3581,10.9066,3.6354
1047,31.2953,9.3879,3.1292
1048,26.5781,7.9729,2.6575
1049,21.2634,6.3786,2.1261
1050,44.3534,13.3051,4.4349
1051,40.6241,12.1863,4.0620
1052,33.0330,9.9092,3.3029
1053,8.8204,2.6459,0.8819
1054,18.6663,5.5995,1.8664
1055,6.2763,1.8828,0.6276
1056,21.1300,6.3385,2.1128
1057,11.2968,3.3888,1.1296
1058,43.4963,13.0479,4.3492
1059,38.2121,11.4628,3.8208
1060,17.3537,5.2057,1.7352
1061,11.5375,3.4610,1.1536
1062,24.9983,7.4990,2.4996
1063,24.1327,7.2393,2.4130
1064,6.7153,2.0144,0.6715
1065,53.6550,16.0953,5.3649
1066,5.2012,1.5603,0.5201
1067,30.8939,9.2675,3.0891
1068,22.9580,6.8869,2.2956
1069,22.8756,6.8622,2.2873
1070,51.4091,15.4216,5.1404
1071,29.6416,8.8918,2.9638
1072,16.5037,4.9507,1.6502
1073,27.9203,8.3755,2.7917
1074,40.0783,12.0226,4.0074
1075,57.2840,17.1839,5.7278
1076,21.2200,6.3655,2.1218
1077,46.6069,13.9810,4.6602
1078,40.9304,12.2782,4.0926
1079,8.6126,2.5836,0.8612
1080,12.0914,3.6272,1.2090
1081,7.3247,2.1972,0.7324
1082,6.3735,1.9119,0.6373
1083,67.3894,20.2154,6.7382
1084,42.7505,12.8242,4.2746
1085,21.5458,6.4633,2.1544
1086,20.2577,6.0769,2.0256
1087,6.5448,1.9633,0.6544
1088,21.2202,6.3656,2.1218
1089,36.7161,11.0140,3.6712
1090,60.4977,18.1480,6.0491
1091,32.9318,9.8788,3.2928
1092,13.2609,3.9780,1.3259
1093,35.6382,10.6907,3.5634
1094,31.8616,9.5578,3.1858
1095,25.0573,7.5167,2.5055
1096,13.4776,4.0430,1.3476
1097,13.5267,4.0577,1.3525
1098,14.1773,4.2529,1.4176
1099,26.4285,7.9280,2.6426
1100,31.3589,9.4070,3.1356
1101,30.4182,9.1248,3.0415
1102,12.5892,3.7765,1.2588
1103,51.1646,15.3483,5.1159
1104,43.7207,13.1152,4.3716
1105,27.9605,8.3875,2.7957
1106,55.2601,16.5768,5.5254
1107,11.3762,3.4126,1.1375
1108,6.7627,2.0287,0.6762
1109,17.3579,5.2070,1.7356
1110,26.3932,7.9174,2.6390
1111,27.8443,8.3527,2.7841
1112,60.4412,18.1311,6.0435
1113,44.0524,13.2148,4.4048
1114,42.6427,12.7919,4.2638
1115,30.4441,9.1326,3.0441
1116,6.4629,1.9387,0.6462
1117,45.0320,13.5086,4.5027
1118,31.7377,9.5206,3.1734
1119,38.0550,11.4157,3.8051
1120,11.5014,3.4502,1.1500
1121,19.2254,5.7672,1.9223
1122,37.4268,11.2272,3.7423
1123,61.3816,18.4131,6.1375
1124,14.8791,4.4634,1.4878
1125,5.5863,1.6758,0.5586
1126,14.7931,4.4376,1.4792
1127,19.1840,5.7548,1.9182
1128,30.2460,9.0731,3.0243
1129,19.2253,5.7672,1.9223
1130,40.7604,12.2272,4.0756
1131,13.9835,4.1947,1.3982
1132,16.3697,4.9105,1.6368
1133,18.2686,5.4802,1.8267
1134,33.0792,9.9230,3.3076
1135,13.4360,4.0305,1.3435
1136,15.3931,4.6176,1.5391
1137,45.6035,13.6801,4.5599
1138,11.0582,3.3172,1.1057
1139,56.5526,16.9646,5.6547
1140,13.6670,4.0998,1.3666
1141,29.6519,8.8949,2.9649
1142,5.4239,1.6270,0.5423
1143,11.6377,3.4910,1.1636
1144,39.4826,11.8439,3.9478
1145,28.3986,8.5190,2.8396
1146,49.7879,14.9353,4.9783
1147,14.9287,4.4783,1.4927
1148,15.8220,4.7462,1.5820
1149,15.5769,4.6727,1.5575
1150,19.5059,5.8513,1.9504
1151,44.9490,13.4837,4.4944
1152,49.7324,14.9186,4.9727
1153,17.5706,5.2708,1.7569
1154,39.8138,11.9433,3.9810
1155,39.1392,11.7409,3.9135
1156,15.2039,4.5608,1.5202
1157,11.7058,3.5115,1.1705
1158,48.1185,14.4345,4.8113
1159,25.1663,7.5493,2.5164
1160,51.7266,15.5168,5.1721
1161,65.3713,19.6100,6.5364
1162,12.8624,3.8584,1.2861
1163,29.8679,8.9597,2.9865
1164,32.2387,9.6709,3.2235
1165,22.4307,6.7287,2.2428
1166,18.9779,5.6929,1.8976
1167,48.3756,14.5116,4.8370
1168,8.4226,2.5266,0.8422
1169,9.9491,2.9845,0.9948
1170,27.3820,8.2140,2.7379
1171,23.7483,7.1240,2.3746
1172,34.1594,10.2471,3.4156
1173,40.6978,12.2085,4.0693
1174,29.4186,8.8249,2.9415
1175,29.7546,8.9257,2.9751
1176,44.7348,13.4195,4.4730
1177,40.4736,12.1412,4.0469
1178,29.6816,8.9038,2.9678
1179,18.7516,5.6251,1.8750
1180,43.5947,13.0775,4.3590
1181,8.0693,2.4206,0.8068
1182,14.4375,4.3309,1.4436
1183,30.5957,9.1780,3.0592
1184,38.8071,11.6413,3.8803
1185,55.0447,16.5122,5.5039
1186,39.1026,11.7299,3.9098
1187,38.9550,11.6856,3.8951
1188,49.7740,14.9311,4.9769
1189,12.1109,3.6330,1.2110
1190,24.6353,7.3900,2.4633
1191,25.8071,7.7416,2.5804
1192,42.0672,12.6192,4.2063
1193,22.5020,6.7501,2.2500
1194,50.2638,15.0780,5.0258
1195,29.0203,8.7055,2.9017
1196,9.8444,2.9531,0.9843
1197,14.7747,4.4321,1.4773
1198,11.6204,3.4859,1.1619
1199,53.8821,16.1634,5.3876
1200,9.1871,2.7559,0.9186
1201,34.7594,10.4271,3.4756
1202,4.5932,1.3779,0.4593
1203,15.8020,4.7403,1.5800
1204,15.9897,4.7966,1.5988
1205,8.9256,2.6775,0.8925
1206,33.4419,10.0318,3.3438
1207,26.1978,7.8588,2.6195
1208,40.8892,12.2659,4.0885
1209,13.8155,4.1444,1.3814
1210,21.9974,6.5987,2.1995
1211,15.7225,4.7164,1.5721
1212,20.9559,6.2863,2.0954
1213,11.3324,3.3995,1.1331
1214,17.2281,5.1681,1.7226
1215,19.6065,5.8815,1.9604
1216,51.0966,15.3279,5.1091
1217,24.5607,7.3677,2.4558
1218,11.3398,3.4017,1.1339
1219,38.9619,11.6877,3.8958
1220,20.4280,6.1280,2.0426
1221,43.3857,13.0148,4.3381
1222,6.9843,2.0951,0.6984
1223,19.0124,5.7033,1.9010
1224,53.0587,15.9165,5.3053
1225,9.1242,2.7370,0.9123
1226,18.6146,5.5840,1.8613
1227,7.7426,2.3226,0.7742
1228,94.8299,28.4469,9.4820
1229,68.0627,20.4173,6.8055
1230,10.2024,3.0605,1.0201
1231,17.5460,5.2634,1.7544
1232,7.8310,2.3491,0.7830
1233,15.7904,4.7368,1.5789
1234,20.8685,6.2601,2.0866
1235,34.5622,10.3679,3.4558
1236,26.1639,7.8486,2.6161
1237,11.5756,3.4724,1.1574
1238,27.0864,8.1253,2.7084
1239,14.4564,4.3366,1.4455
1240,34.9719,10.4908,3.4968
1241,23.9560,7.1863,2.3953
1242,11.1644,3.3491,1.1163
1243,51.0049,15.3003,5.0999
1244,12.6456,3.7934,1.2644
1245,7.7615,2.3283,0.7761
1246,8.5217,2.5563,0.8521
1247,44.1406,13.2412,4.4136
1248,38.2201,11.4652,3.8216
1249,12.0728,3.6216,1.2072
1250,45.1660,13.5488,4.5161
1251,33.8645,10.1586,3.3861
1252,20.9784,6.2931,2.0976
1253,17.3126,5.1934,1.7311
1254,13.8162,4.1446,1.3815
1255,22.0153,6.6041,2.2013
1256,54.6675,16.3991,5.4662
1257,32.7529,9.8252,3.2749
1258,23.4516,7.0350,2.3449
1259,14.0725,4.2214,1.4071
1260,58.1545,17.4451,5.8148
1261,13.5339,4.0599,1.3532
1262,31.0122,9.3030,3.1009
1263,20.6496,6.1944,2.0647
1264,46.7290,14.0177,4.6724
1265,21.7141,6.5138,2.1712
1266,15.0926,4.5275,1.5091
1267,29.2814,8.7838,2.9278
1268,6.8139,2.0440,0.6813
1269,9.9617,2.9883,0.9961
1270,50.5151,15.1534,5.0510
1271,14.8270,4.4478,1.4825
1272,6.7728,2.0317,0.6772
1273,15.6480,4.6941,1.5646
1274,13.9025,4.1705,1.3901
1275,32.3590,9.7070,3.2356
1276,37.4783,11.2427,3.7474
1277,9.7957,2.9385,0.9795
1278,15.0839,4.5248,1.5082
1279,9.3346,2.8002,0.9334
1280,24.7115,7.4129,2.4709
1281,20.3930,6.1175,2.0391
1282,31.4123,9.4230,3.1409
1283,14.4465,4.3336,1.4445
1284,35.8008,10.7394,3.5797
1285,26.9955,8.0981,2.6993
1286,13.7516,4.1252,1.3750
1287,58.9610,17.6870,5.8955
1288,8.7071,2.6119,0.8706
1289,30.4709,9.1406,3.0468
1290,88.2190,26.4638,8.8210
1291,18.1314,5.4390,1.8129
1292,17.3483,5.2041,1.7346
1293,16.0171,4.8048,1.6015
1294,5.6226,1.6867,0.5622
1295,74.4853,22.3440,7.4477
1296,43.4975,13.0483,4.3493
1297,16.8159,5.0444,1.6814
1298,43.5165,13.0540,4.3512
1299,8.6787,2.6034,0.8678
1300,10.2784,3.0833,1.0277
1301,38.4043,11.5205,3.8400
1302,22.5388,6.7612,2.2536
1303,7.5021,2.2505,0.7501
1304,29.8063,8.9413,2.9803
1305,30.9127,9.2731,3.0909
1306,23.9784,7.1930,2.3976
1307,51.6541,15.4951,5.1649
1308,33.8319,10.1488,3.3828
1309,19.9713,5.9910,1.9969
1310,43.1921,12.9567,4.3188
1311,29.9053,8.9710,2.9902
1312,19.0230,5.7065,1.9021
1313,8.7753,2.6324,0.8774
1314,11.4646,3.4391,1.1463
1315,33.1618,9.9478,3.3158
1316,20.3816,6.1140,2.0379
1317,40.6006,12.1793,4.0596
1318,33.7322,10.1189,3.3729
1319,33.5594,10.0671,3.3556
1320,17.9913,5.3970,1.7989
1321,58.5351,17.5592,5.8529
1322,36.0862,10.8251,3.6082
1323,13.6549,4.0962,1.3653
1324,11.8351,3.5503,1.1834
1325,47.5429,14.2618,4.7538
1326,12.9023,3.8704,1.2901
1327,26.3162,7.8943,2.6313
1328,17.4267,5.2276,1.7425
1329,44.2246,13.2664,4.4220
1330,24.2193,7.2652,2.4217
1331,17.3876,5.2159,1.7386
1332,46.8617,14.0575,4.6857
1333,19.0612,5.7179,1.9059
1334,44.1371,13.2402,4.4132
1335,12.0078,3.6021,1.2006
1336,23.3624,7.0082,2.3360
1337,34.0659,10.2190,3.4062
1338,12.1332,3.6397,1.2132
1339,44.5596,13.3669,4.4555
1340,34.3319,10.2988,3.4328
1341,44.0093,13.2018,4.4005
1342,16.6187,4.9853,1.6617
1343,40.8785,12.2627,4.0874
1344,58.8326,17.6485,5.8826
1345,9.9378,2.9811,0.9937
1346,11.6172,3.4849,1.1616
1347,17.5518,5.2652,1.7550
1348,25.4159,7.6242,2.5413
1349,29.5407,8.8616,2.9538
1350,17.1339,5.1398,1.7132
1351,37.8094,11.3420,3.7805
1352,44.3739,13.3112,4.4369
1353,7.7295,2.3187,0.7729
1354,78.8831,23.6632,7.8875
1355,35.3483,10.6037,3.5345
1356,30.0652,9.0189,3.0062
1357,27.5997,8.2793,2.7597
1358,12.8951,3.8683,1.2894
1359,26.5415,7.9619,2.6539
1360,15.3371,4.6008,1.5335
1361,26.8148,8.0439,2.6812
1362,31.2165,9.3643,3.1213
1363,37.5926,11.2770,3.7589
1364,60.8307,18.2479,6.0824
1365,25.8270,7.7475,2.5824
1366,52.2089,15.6615,5.2203
1367,23.6238,7.0866,2.3621
1368,7.4166,2.2248,0.7416
1369,45.3424,13.6017,4.5338
1370,15.1428,4.5425,1.5141
1371,30.1131,9.0333,3.0110
1372,35.2665,10.5792,3.5263
1373,44.1904,13.2562,4.4186
1374,11.3286,3.3983,1.1327
1375,9.3964,2.8187,0.9395
1376,10.8672,3.2599,1.0866
1377,9.3886,2.8164,0.9388
1378,40.2696,12.0800,4.0265
1379,30.4865,9.1453,3.0483
1380,6.7972,2.0390,0.6796
1381,28.1698,8.4503,2.8167
1382,35.1210,10.5355,3.5117
1383,11.2263,3.3677,1.1225
1384,32.0028,9.6002,3.1999
1385,49.8690,14.9596,4.9864
1386,33.2104,9.9624,3.3207
1387,37.4064,11.2211,3.7402
1388,17.3352,5.2002,1.7333
1389,11.6078,3.4821,1.1607
1390,34.2408,10.2715,3.4237
1391,47.9660,14.3887,4.7961
1392,4.7927,1.4377,0.4792
1393,20.3035,6.0906,2.0301
1394,108.3916,32.5151,10.8380
1395,31.2336,9.3694,3.1230
1396,30.1332,9.0393,3.0130
1397,26.9621,8.0880,2.6959
1398,31.2691,9.3800,3.1266
1399,48.1135,14.4330,4.8108
1400,7.0801,2.1239,0.7079
1401,55.3726,16.6106,5.5367
1402,74.7098,22.4113,7.4702
1403,40.2460,12.0729,4.0242
1404,41.2544,12.3754,4.1250
1405,55.2911,16.5861,5.5285
1406,21.8512,6.5549,2.1849
1407,18.9597,5.6875,1.8958
1408,12.6260,3.7875,1.2625
1409,32.7856,9.8350,3.2782
1410,14.0347,4.2101,1.4033
1411,39.2944,11.7875,3.9290
1412,56.0118,16.8023,5.6006
1413,14.4746,4.3421,1.4473
1414,35.9088,10.7718,3.5905
1415,10.6462,3.1936,1.0645
1416,16.7638,5.0288,1.6762
1417,19.5964,5.8785,1.9594
1418,13.2251,3.9673,1.3224
1419,54.8507,16.4540,5.4845
1420,6.2593,1.8777,0.6259
1421,14.6626,4.3985,1.4661
1422,34.0228,10.2061,3.4019
1423,20.3201,6.0956,2.0318
1424,26.4877,7.9457,2.6485
1425,18.2419,5.4722,1.8240
1426,42.2514,12.6745,4.2247
1427,7.5562,2.2667,0.7555
1428,35.6652,10.6988,3.5661
1429,20.2111,6.0629,2.0209
1430,25.4752,7.6420,2.5472
1431,51.7031,15.5098,5.1698
1432,83.9337,25.1783,8.3925
1433,45.8244,13.7463,4.5819
1434,43.4124,13.0228,4.3408
1435,28.6896,8.6063,2.8687
1436,55.0326,16.5086,5.5027
1437,20.6587,6.1971,2.0656
1438,31.6790,9.5030,3.1676
1439,7.6117,2.2834,0.7611
1440,19.6642,5.8988,1.9662
1441,32.9940,9.8975,3.2990
1442,7.6000,2.2798,0.7599
1443,31.6209,9.4856,3.1618
1444,31.0509,9.3146,3.1048
1445,18.1200,5.4356,1.8118
1446,16.0906,4.8268,1.6089
1447,8.6150,2.5843,0.8614
1448,16.9204,5.0758,1.6919
1449,24.2809,7.2837,2.4278
1450,43.3792,13.0128,4.3375
1451,24.2437,7.2726,2.4241
1452,18.8508,5.6548,1.8849
1453,42.3393,12.7009,4.2335
1454,24.5375,7.3607,2.4535
1455,11.4524,3.4355,1.1451
1456,5.1228,1.5367,0.5122
1457,32.1335,9.6393,3.2130
1458,28.2300,8.4684,2.8227
1459,68.6821,20.6031,6.8675
1460,14.7130,4.4136,1.4711
1461,33.0904,9.9264,3.3087
1462,13.7530,4.1256,1.3752
1463,21.4117,6.4230,2.1409
1464,9.9217,2.9763,0.9921
1465,12.9030,3.8706,1.2902
1466,37.8200,11.3452,3.7816
1467,45.9674,13.7892,4.5962
1468,13.0312,3.9091,1.3030
1469,20.9460,6.2834,2.0944
1470,12.4784,3.7433,1.2477
1471,20.7985,6.2391,2.0796
1472,23.4148,7.0239,2.3412
1473,93.9804,28.1921,9.3970
1474,7.3246,2.1972,0.7324
1475,56.9286,17.0773,5.6923
1476,37.0661,11.1190,3.7062
1477,46.6317,13.9885,4.6627
1478,62.0018,18.5992,6.1995
1479,45.7458,13.7227,4.5741
1480,41.3071,12.3912,4.1303
1481,21.9944,6.5978,2.1992
1482,81.5097,24.4511,8.1501
1483,15.7436,4.7227,1.5742
1484,34.1619,10.2478,3.4158
1485,10.8515,3.2552,1.0850
1486,55.5460,16.6626,5.5540
1487,26.4643,7.9387,2.6461
1488,12.8567,3.8567,1.2855
1489,30.3154,9.0940,3.0312
1490,60.4671,18.1388,6.0461
1491,46.8800,14.0630,4.6875
1492,31.4128,9.4231,3.1409
1493,25.5330,7.6594,2.5530
1494,35.8224,10.7459,3.5819
1495,26.5754,7.9720,2.6573
1496,48.3567,14.5060,4.8352
1497,9.2884,2.7863,0.9287
1498,45.1024,13.5297,4.5098
1499,12.9833,3.8947,1.2982
1500,42.2226,12.6659,4.2218
1501,36.2842,10.8845,3.6280
1502,40.3197,12.0950,4.0315
1503,41.5832,12.4741,4.1579
1504,23.7168,7.1145,2.3714
1505,55.9802,16.7929,5.5974
1506,15.8007,4.7399,1.5799
1507,68.3216,20.4950,6.8314
1508,8.3813,2.5142,0.8380
1509,16.0473,4.8138,1.6046
1510,32.5491,9.7640,3.2546
1511,49.3315,14.7984,4.9326
1512,10.5025,3.1505,1.0501
1513,36.7297,11.0181,3.6726
1514,40.0121,12.0028,4.0008
1515,14.6811,4.4040,1.4680
1516,37.8451,11.3527,3.7841
1517,24.0410,7.2118,2.4038
1518,24.9864,7.4954,2.4984
1519,22.2969,6.6886,2.2294
1520,15.0968,4.5287,1.5095
1521,26.9344,8.0797,2.6931
1522,36.0392,10.8110,3.6035
1523,54.2800,16.2828,5.4274
1524,23.0102,6.9025,2.3008
1525,16.6305,4.9888,1.6629
1526,46.5227,13.9558,4.6518
1527,26.0044,7.8007,2.6002
1528,17.2627,5.1784,1.7261
1529,6.1657,1.8496,0.6165
1530,14.4357,4.3304,1.4434
1531,27.6835,8.3044,2.7680
1532,8.4827,2.5446,0.8482
1533,34.6617,10.3977,3.4658
1534,13.3337,3.9998,1.3332
1535,11.4252,3.4273,1.1424
1536,37.0665,11.1191,3.7063
1537,23.6160,7.0843,2.3613
1538,18.8424,5.6523,1.8840
1539,52.2624,15.6776,5.2257
1540,40.8883,12.2656,4.0884
1541,47.3274,14.1972,4.7322
1542,20.4642,6.1388,2.0462
1543,18.8363,5.6505,1.8834
1544,54.1771,16.2520,5.4171
1545,31.7184,9.5148,3.1715
1546,28.0114,8.4028,2.8008
1547,16.3265,4.8976,1.6325
1548,26.6748,8.0018,2.6672
1549,24.7573,7.4267,2.4755
1550,30.2163,9.0642,3.0213
1551,9.7836,2.9349,0.9783
1552,43.7747,13.1315,4.3770
1553,29.1094,8.7322,2.9106
1554,44.7195,13.4149,4.4715
1555,66.4362,19.9294,6.6429
1556,12.9206,3.8759,1.2919
1557,19.5624,5.8683,1.9560
1558,12.9470,3.8838,1.2946
1559,15.5497,4.6646,1.5548
1560,67.2930,20.1864,6.7286
1561,42.2044,12.6604,4.2200
1562,42.7548,12.8255,4.2750
1563,11.6315,3.4892,1.1630
1564,43.2664,12.9790,4.3262
1565,30.5362,9.1602,3.0533
1566,12.6375,3.7910,1.2636
1567,52.1989,15.6585,5.2193
1568,11.9341,3.5800,1.1933
1569,7.3128,2.1937,0.7312
1570,25.8719,7.7610,2.5869
1571,44.4458,13.3328,4.4441
1572,20.7455,6.2232,2.0743
1573,12.4895,3.7466,1.2488
1574,55.5634,16.6678,5.5557
1575,36.3847,10.9146,3.6381
1576,37.4035,11.2202,3.7400
1577,15.0045,4.5010,1.5003
1578,18.2631,5.4785,1.8261
1579,29.0355,8.7100,2.9032
1580,43.7583,13.1265,4.3754
1581,66.8101,20.0416,6.6803
1582,63.6174,19.0838,6.3611
1583,31.1549,9.3458,3.1152
1584,32.8973,9.8685,3.2894
1585,38.1854,11.4548,3.8181
1586,8.5771,2.5729,0.8576
1587,20.9674,6.2898,2.0965
1588,13.0066,3.9017,1.3005
1589,35.7498,10.7242,3.5746
1590,26.5961,7.9782,2.6593
1591,37.0927,11.1270,3.7089
1592,44.2630,13.2779,4.4258
1593,17.7384,5.3211,1.7737
1594,12.8648,3.8592,1.2863
1595,37.4566,11.2362,3.7453
1596,16.5894,4.9765,1.6588
1597,19.8423,5.9523,1.9840
1598,7.0957,2.1285,0.7095
1599,17.4471,5.2337,1.7445
